filename,address_or_location,source
IMG_20260315_151745774_HDR.jpg,"Garages with graffiti, alley",confirmed
IMG_20260315_151752760_HDR.jpg,"Garages with graffiti, alley",confirmed
IMG_20260315_151801488_HDR.jpg,"19 (garage), alley near Oxford",confirmed
IMG_20260315_151818169_HDR.jpg,"Lane East Lippincott North Nassau 43.654950, -79.405256",confirmed
IMG_20260315_151822687_HDR.jpg,"Graffiti wall, alley",confirmed
IMG_20260315_151834889_HDR.jpg,Alley with caution tape,confirmed
IMG_20260315_151838297_HDR.jpg,Alley area,confirmed
IMG_20260315_151848298_HDR.jpg,Brick close-up,confirmed
IMG_20260315_151857595_HDR.jpg,Alley view,confirmed
IMG_20260315_151930399_HDR.jpg,"144 (cottage), Oxford St area row houses",confirmed
IMG_20260315_151947983_HDR.jpg,"144 (small cottage), Oxford St",confirmed
IMG_20260315_152000297_HDR.jpg,"Red brick church, near Oxford St",confirmed
IMG_20260315_152112005_HDR.jpg,Toronto Western Hospital parking garage,confirmed
IMG_20260315_152115386_HDR.jpg,Toronto Western Hospital parking garage,confirmed
IMG_20260315_152143193_HDR.jpg,Graffiti wall near hospital garage,confirmed
IMG_20260315_152237085_HDR.jpg,Hospital parking garage interior,confirmed
IMG_20260315_152247071_HDR.jpg,Hospital parking garage interior,confirmed
IMG_20260315_152318919_HDR.jpg,"Rooftop view, Donald K Johnson Eye Institute",confirmed
IMG_20260315_152336907_HDR.jpg,"Rooftop view, hospital area",confirmed
IMG_20260315_152346042_HDR.jpg,"Rooftop view, Kensington backyards",confirmed
IMG_20260315_152359743.jpg,Panoramic rooftop view,confirmed
IMG_20260315_152444905.jpg,"Panoramic rooftop view, Kensington backyards",confirmed
IMG_20260315_152505091_HDR.jpg,"Rooftop view, CN Tower visible",confirmed
IMG_20260315_152510722_HDR.jpg,"Rooftop view, Kensington Market",confirmed
IMG_20260315_152520014_HDR.jpg,Hospital parking Rooftop view,confirmed
IMG_20260315_152524660_HDR.jpg,Hospital parking Rooftop view,confirmed
IMG_20260315_152532867_HDR.jpg,"Rooftop view, hospital buildings",confirmed
IMG_20260315_152559625_HDR.jpg,Rooftop view toward skyline,confirmed
IMG_20260315_152608942_HDR.jpg,"Elevated view, houses and skyline",confirmed
IMG_20260315_152614638_HDR.jpg,"Elevated view, residential rooftops",confirmed
IMG_20260315_152620706_HDR.jpg,"Elevated view, backyards",confirmed
IMG_20260315_152716745_HDR.jpg,"Rooftop view, large building",confirmed
IMG_20260315_153022602_HDR.jpg,"Street view, row of brick houses, Bellevue area",confirmed
IMG_20260315_153027271_HDR.jpg,"Brick houses with garages, Bellevue area",confirmed
IMG_20260315_153102123_HDR.jpg,Utility box near Oxford/Bellevue,confirmed
IMG_20260315_153105694_HDR.jpg,Utility box close-up,confirmed
IMG_20260315_153113994_HDR.jpg,Graffiti utility box,confirmed
IMG_20260315_153121380_HDR.jpg,1567 Dundas St W (event poster on utility box),confirmed
IMG_20260315_153140046_HDR.jpg,Utility box top,confirmed
IMG_20260315_153150193_HDR.jpg,"43°39'17.3""N 79°24'15.1""W",confirmed
IMG_20260315_153152654.jpg,Graffiti close-up on utility box,confirmed
IMG_20260315_153157980_HDR.jpg,"43°39'17.3""N 79°24'15.1""W",confirmed
IMG_20260315_153204855_HDR.jpg,Utility box full view with posters,confirmed
IMG_20260315_153217661_HDR.jpg,"White painted brick house, Bellevue area",confirmed
IMG_20260315_153258241_HDR.jpg,"Pink/purple houses, Bellevue area",confirmed
IMG_20260315_153311232_HDR.jpg,"House with porch/lattice, Bellevue area",confirmed
IMG_20260315_153330648_HDR.jpg,"House with white siding, Bellevue area",confirmed
IMG_20260315_153354612_HDR.jpg,55 Bellevue Avenue,confirmed
IMG_20260315_153408845_HDR.jpg,"55 (green bin), Bellevue area",confirmed
IMG_20260315_153424184_HDR.jpg,49 Bellevue Ave,confirmed
IMG_20260315_153442282_HDR.jpg,"Brick house, Bellevue area",confirmed
IMG_20260315_153451008_HDR.jpg,"Tan/yellow house, Bellevue area",confirmed
IMG_20260315_153459539_HDR.jpg,"Bellevue Urban sign, Bellevue Ave",confirmed
IMG_20260315_153511186_HDR.jpg,"Construction site, 35 Bellevue Ave area",confirmed
IMG_20260315_153545278_HDR.jpg,35 Bellevue Ave area,confirmed
IMG_20260315_153559357_HDR.jpg,Bellevue Ave area,confirmed
IMG_20260315_153607109_HDR.jpg,"Concrete close-up, Bellevue area",confirmed
IMG_20260315_153618442_HDR.jpg,Bellevue Ave area,confirmed
IMG_20260315_153620077_HDR.jpg,Bellevue Ave area,confirmed
IMG_20260315_153625489_HDR.jpg,Bellevue Ave area,confirmed
IMG_20260315_153631497.jpg,Bellevue Ave area,confirmed
IMG_20260315_153637945_HDR.jpg,Concrete close-up,confirmed
IMG_20260315_153702097_HDR.jpg,35 Bellevue Ave (construction sign),confirmed
IMG_20260315_153715264_HDR.jpg,35 Bellevue Ave (construction sign),confirmed
IMG_20260315_153736851_HDR.jpg,"Bellevue Ave, near construction",confirmed
IMG_20260315_153748350_HDR.jpg,"Construction area, Bellevue Ave",confirmed
IMG_20260315_153824969_HDR.jpg,27 Bellevue Ave,confirmed
IMG_20260315_153845340_HDR.jpg,The Kiever Shul,confirmed
IMG_20260315_153904987_HDR.jpg,The Kiever Shul,confirmed
IMG_20260315_153933628_HDR.jpg,The Kiever Shul,confirmed
IMG_20260315_153951246_HDR.jpg,The Kiever Shul,confirmed
IMG_20260315_153955330_HDR.jpg,25 Bellevue Ave (The Kiever Shul) - entrance on Denison Square,confirmed
IMG_20260315_154003101_HDR.jpg,25 Bellevue Ave (The Kiever Shul) - entrance on Denison Square,confirmed
IMG_20260315_154006468_HDR.jpg,25 Bellevue Ave (The Kiever Shul) - entrance on Denison Square,confirmed
IMG_20260315_154030416_HDR.jpg,Bellevue Square Park - north view on Denison Square,confirmed
IMG_20260315_154053341_HDR.jpg,24-22 Denison Sq,confirmed
IMG_20260315_154114750_HDR.jpg,"Victorian brick building, Augusta Ave",confirmed
IMG_20260315_154128414_HDR.jpg,16 Denison Square,confirmed
IMG_20260315_154131453_HDR.jpg,16-18 Denison Sq,confirmed
IMG_20260315_154143981_HDR.jpg,14-12 Denison Sq,confirmed
IMG_20260315_154201428_HDR.jpg,12 Denison Sq,confirmed
IMG_20260315_154226147_HDR.jpg,"Burdock Brewery, ~900 block",confirmed
IMG_20260315_154233379_HDR.jpg,Burdock Brewery area,confirmed
IMG_20260315_154303051_HDR.jpg,6 Denison Square (Burdock Brewery & Beer Shop) - view of terrace on Augusta Ave,confirmed
IMG_20260315_154306355_HDR.jpg,Augusta Ave (30 speed sign),confirmed
IMG_20260315_154336986_HDR.jpg,"Historical plaque (Bellevue Square Park) 43.653802, -79.401982",confirmed
IMG_20260315_154344177_HDR.jpg,"Historical plaque (Bellevue Square Park) 43.653802, -79.401982",confirmed
IMG_20260315_154355351_HDR.jpg,207 Denison Square,confirmed
IMG_20260315_154359249_HDR.jpg,Augusta Ave texture,confirmed
IMG_20260315_154401251_HDR.jpg,Augusta Ave texture ,confirmed
IMG_20260315_154418021_HDR.jpg,205 Augusta Ave (Kid Icarus / Avir),confirmed
IMG_20260315_154430847_HDR.jpg,203 Augusta Ave,confirmed
IMG_20260315_154441867_HDR.jpg,203 Augusta Ave,confirmed
IMG_20260315_154450354_HDR.jpg,"Optimism costs less than rent graffiti, Augusta Ave",confirmed
IMG_20260315_154511359_HDR.jpg,207 Augusta Ave (Knockout chicken),confirmed
IMG_20260315_154519908_HDR.jpg,205 Augusta Ave (Kid Icarus / Avir),confirmed
IMG_20260315_154532694_HDR.jpg,Augusta Ave pole texture,confirmed
IMG_20260315_154546170_HDR.jpg,Augusta Ave pole texture,confirmed
IMG_20260315_154550569_HDR.jpg,Augusta Ave pole texture,confirmed
IMG_20260315_154603843_HDR.jpg,"Knockout Chicken, Augusta Ave",confirmed
IMG_20260315_154614083_HDR.jpg,Augusta Ave Post Box,confirmed
IMG_20260315_154636407_HDR.jpg,Augusta Ave (Just North of Bellevue square Park),confirmed
IMG_20260315_154703572_HDR.jpg,213 Augusta Ave (Weed Posters),confirmed
IMG_20260315_154712551_HDR.jpg,215 Augusta Ave (Lao Chinese Association of Ontario),confirmed
IMG_20260315_154720732_HDR.jpg,217 Augusta Ave (Hainan Association),confirmed
IMG_20260315_154728618_HDR.jpg,217 Augusta Ave (Hainan Association),confirmed
IMG_20260315_154730971_HDR.jpg,~217 Augusta Ave area,confirmed
IMG_20260315_154742453_HDR.jpg,"Augusta Ave, near 217",confirmed
IMG_20260315_154753104_HDR.jpg,188 Augusta Ave (Pizzeria Via Mercanti),confirmed
IMG_20260315_154809940_HDR.jpg,188 Augusta Ave (Pizzeria Via Mercanti),confirmed
IMG_20260315_154825458_HDR.jpg,188 Augusta Ave (Pizzeria Via Mercanti),confirmed
IMG_20260315_154840388_HDR.jpg,217 Augusta Ave / King of K,confirmed
IMG_20260315_154911815_HDR.jpg,Augusta Ave near Baldwin,confirmed
IMG_20260315_154918757_HDR.jpg,217 Augusta Ave area,confirmed
IMG_20260315_154950859_HDR.jpg,"Gus Tacos, Augusta Ave near Baldwin",confirmed
IMG_20260315_155019299_HDR.jpg,229 Augusta Ave (Augusta Coffe Bar),confirmed
IMG_20260315_155028306_HDR.jpg,198 Augusta Ave (Greelz In Kensington),confirmed
IMG_20260315_155041743_HDR.jpg,196 Augusta Ave (French Toast),confirmed
IMG_20260315_155100192_HDR.jpg,200 Augusta Ave (Pancho y Emiliano),confirmed
IMG_20260315_155108823_HDR.jpg,202 Augusta Ave (Longboard Living),confirmed
IMG_20260315_155156475_HDR.jpg,Augusta Ave (street sign visible),confirmed
IMG_20260315_155200176_HDR.jpg,235 Augusta Ave (I Love Churros),confirmed
IMG_20260315_155214106_HDR.jpg,235 Augusta Ave (I Love Churros),confirmed
IMG_20260315_155238005_HDR.jpg,"Fairland Cannabis, Augusta Ave near Dundas",confirmed
IMG_20260315_155258507_HDR.jpg,"Fairland Cannabis / Pho Ngon, Augusta Ave",confirmed
IMG_20260315_161316338_HDR.jpg,Vintage clothing store (XL $225 tag),confirmed
IMG_20260315_161322215_HDR.jpg,Vintage store interior,confirmed
IMG_20260315_163719882_HDR.jpg,20 St Andrew St (Kensington Parking Garage),confirmed
IMG_20260315_163727725_HDR.jpg,20 St Andrew St (Kensington Parking Garage),confirmed
IMG_20260315_164030805_HDR.jpg,Parking garage exterior,confirmed
IMG_20260315_164100446_HDR.jpg,Parking garage / Walkway to Hospital sign,confirmed
IMG_20260315_164208852_HDR.jpg,Hospital parking area,confirmed
IMG_20260315_165033687_HDR.jpg,Parking garage,confirmed
IMG_20260315_213002527_HDR.jpg,"Evening, Kensington area",confirmed
IMG_20260316_002116506_HDR.jpg,Graffiti Alley / Rush Lane,confirmed
IMG_20260316_002130853_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002138486_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002148164_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002218242_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002246265_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002315356_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002318984_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002343999_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002403248_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002408544_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002412780_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002416611_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002425465_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002428982_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002449461_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002507240_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002517509_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002536747_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002547528_HDR.jpg,"902 (brick wall), Graffiti Alley",confirmed
IMG_20260316_002559068_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002610566_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002615899_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002645149_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002737471_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002853777_HDR.jpg,Graffiti Alley (blurry),confirmed
IMG_20260316_002912060_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002928353_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002940211_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_002946660_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_003008374_HDR.jpg,"U-Haul lot, near Graffiti Alley",confirmed
IMG_20260316_003015269_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_003037272_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_003105683_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_003124959_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_003136885_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_003157643_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_003220972_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_003225101_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_003252268_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_003302010_HDR.jpg,Graffiti Alley (tree protection sign),confirmed
IMG_20260316_003320550_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_003343590_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_003421814_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_003439541_HDR.jpg,5 (blue dragon mural building),confirmed
IMG_20260316_003449549_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_003500013_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_003525208_HDR.jpg,Lane West Spadina South College,confirmed
IMG_20260316_003541905_HDR.jpg,"Graffiti Alley, storefronts across street",confirmed
IMG_20260316_003605946_HDR.jpg,Yesrider e-bike shop,confirmed
IMG_20260316_003617047_HDR.jpg,Yesrider Parts & Service,confirmed
IMG_20260316_003630342_HDR.jpg,438 Spadina Ave Unit #4 (Sahar International),confirmed
IMG_20260316_003706318_HDR.jpg,"Spadina Ave, Victorian row houses",confirmed
IMG_20260316_003814798_HDR.jpg,19-25 Oxford St,confirmed
IMG_20260316_003832015_HDR.jpg,16-14 Oxford St,confirmed
IMG_20260316_003933809_HDR.jpg,Spadina Ave area,confirmed
IMG_20260316_003944553_HDR.jpg,Spadina Ave area,confirmed
IMG_20260316_004003720_HDR.jpg,Spadina Ave area,confirmed
IMG_20260316_004015367_HDR.jpg,Spadina Ave area,confirmed
IMG_20260316_004029795_HDR.jpg,Spadina Ave area,confirmed
IMG_20260316_004053221_HDR.jpg,Spadina Ave area,confirmed
IMG_20260316_004107046_HDR.jpg,Spadina Ave area,confirmed
IMG_20260316_004115434_HDR.jpg,Spadina Ave area,confirmed
IMG_20260316_004129287_HDR.jpg,Spadina Ave area,confirmed
IMG_20260316_004146649_HDR.jpg,Spadina Ave area,confirmed
IMG_20260316_004202467_HDR.jpg,"Spadina Ave area, mural",confirmed
IMG_20260316_004213611_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260316_004220875_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260316_004229420_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260316_004237500_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260316_004245642_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260316_004259634_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260316_004311695_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260316_004321798_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260316_004350394_HDR.jpg,Chinatown Mural Lane / Nassau St (vacant lot),confirmed
IMG_20260316_004359466_HDR.jpg,Chinatown Mural Lane / Nassau St (vacant lot),confirmed
IMG_20260316_004418726_HDR.jpg,Chinatown Mural Lane / Nassau St (vacant lot),confirmed
IMG_20260316_004429318_HDR.jpg,Chinatown Mural Lane / Nassau St (vacant lot),confirmed
IMG_20260316_004447165_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260316_004457084_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260316_004509395_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260316_004529116_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260316_004548676_HDR.jpg,Chinatown Mural Lane,confirmed
IMG_20260316_004607833_HDR.jpg,Chinatown Mural Lane / Nassau St (vacant lot),confirmed
IMG_20260316_004620226_HDR.jpg,10-8 Nassau St,confirmed
IMG_20260316_004650632_HDR.jpg,21 Nassau St (Kensington Market Lofts),confirmed
IMG_20260316_004704881_HDR.jpg,21 Nassau St (Kensington Market Lofts),confirmed
IMG_20260316_004717367_HDR.jpg,Nassau St / Spadina area,confirmed
IMG_20260316_004739107_HDR.jpg,Nassau St / Spadina area,confirmed
IMG_20260316_004744044_HDR.jpg,Nassau St / Spadina area,confirmed
IMG_20260316_004754625_HDR.jpg,Nassau St / Spadina area,confirmed
IMG_20260316_004800316_HDR.jpg,Nassau St / Spadina area,confirmed
IMG_20260316_004825224_HDR.jpg,Nassau St / Spadina area,confirmed
IMG_20260316_004852049_HDR.jpg,Nassau St / Spadina area,confirmed
IMG_20260316_004922032_HDR.jpg,Nassau St / Spadina area,confirmed
IMG_20260316_004951685_HDR.jpg,"40 (commercial building), Spadina/Nassau",confirmed
IMG_20260316_004959004_HDR.jpg,"Spadina Ave, near Baldwin",confirmed
IMG_20260316_005043274_HDR.jpg,Spadina Ave / Baldwin St area (All Day Dim Sum),confirmed
IMG_20260316_005138330_HDR.jpg,Baldwin St / Spadina area,confirmed
IMG_20260316_005141467_HDR.jpg,Baldwin St (street sign visible),confirmed
IMG_20260316_005151702_HDR.jpg,Baldwin St / Spadina area (BQ Trading),confirmed
IMG_20260316_005201457_HDR.jpg,Spadina Ave (40 speed limit),confirmed
IMG_20260316_005217940_HDR.jpg,Spadina Ave / Baldwin St,confirmed
IMG_20260316_005238775_HDR.jpg,Spadina Ave / Baldwin St,confirmed
IMG_20260316_005246266_HDR.jpg,Spadina Ave / Baldwin St,confirmed
IMG_20260316_005318189_HDR.jpg,Spadina Ave / Baldwin St,confirmed
IMG_20260316_005331014_HDR.jpg,396 Spadina Ave (The Herb Depot),confirmed
IMG_20260316_005340183_HDR.jpg,"Spadina Ave, near 396",confirmed
IMG_20260316_005345566_HDR.jpg,360 Spadina Ave (Tap Phong Trading Company),confirmed
IMG_20260316_005422992_HDR.jpg,Spadina Ave,confirmed
IMG_20260316_005440765_HDR.jpg,354 Spadina Ave (Forsure Chaoshan Beef Hotpot 福牛顺潮汕牛肉火锅),confirmed
IMG_20260316_005447888_HDR.jpg,352 Spadina Ave (Minh Chau Jewellery),confirmed
IMG_20260316_005458268_HDR.jpg,350 Spadina Ave (Pho Hung),confirmed
IMG_20260316_005517701_HDR.jpg,350 Spadina Ave (Pho Hung),confirmed
IMG_20260316_005534387_HDR.jpg,"Spadina Ave, near 350",confirmed
IMG_20260316_005620432_HDR.jpg,Spadina Ave (Scott Mission area),confirmed
IMG_20260316_005634158_HDR.jpg,350 Spadina Ave (Phở Hưng Restaurant) - side on St Andrew St,confirmed
IMG_20260316_005641865_HDR.jpg,Spadina Ave,confirmed
IMG_20260316_005647194_HDR.jpg,346 Spadina Ave (Scott Mission),confirmed
IMG_20260316_005650585_HDR.jpg,346 Spadina Ave (Scott Mission),confirmed
IMG_20260316_005714647_HDR.jpg,"350 (on bins), Spadina Ave",confirmed
IMG_20260316_005724684_HDR.jpg,Spadina Ave mural area,confirmed
IMG_20260316_005741535_HDR.jpg,6 St Andrew St (Saigon Lotus) / 8 (Original Ka Chi),confirmed
IMG_20260316_005804095_HDR.jpg,10 St Andrew St (Anshei Minsk),confirmed
IMG_20260316_005816798_HDR.jpg,14 St Andrew St (Tree's In The Six),confirmed
IMG_20260316_005840814_HDR.jpg,13-15 St Andrew St,confirmed
IMG_20260316_005846951_HDR.jpg,13-15 St Andrew St,confirmed
IMG_20260316_005904996_HDR.jpg,Lane West Spadina South St Andrew,confirmed
IMG_20260316_005910228_HDR.jpg,Lane West Spadina South St Andrew,confirmed
IMG_20260316_005924109_HDR.jpg,"40 (building), Spadina Ave alley",confirmed
IMG_20260316_005937901_HDR.jpg,Lane West Spadina South St Andrew,confirmed
IMG_20260316_005942811_HDR.jpg,Lane West Spadina North Glen Baillie,confirmed
IMG_20260316_010006140_HDR.jpg,"40 (building), Spadina Ave area",confirmed
IMG_20260316_010010696_HDR.jpg,Lane West Spadina North Glen Baillie,confirmed
IMG_20260316_010021709_HDR.jpg,Lane West Spadina North Glen Baillie,confirmed
IMG_20260316_010026835_HDR.jpg,Lane West Spadina North Glen Baillie,confirmed
IMG_20260316_010036494_HDR.jpg,Lane West Spadina North Glen Baillie,confirmed
IMG_20260316_010104753_HDR.jpg,Glen Baille Pl,confirmed
IMG_20260316_010117222_HDR.jpg,Glen Baille Pl,confirmed
IMG_20260316_010125222_HDR.jpg,Glen Baille Pl,confirmed
IMG_20260316_010140558_HDR.jpg,Glen Baille Pl,confirmed
IMG_20260316_010158422_HDR.jpg,332 Spadina Ave (Ajisen Ramen) - side on Glen Baillie Pl,confirmed
IMG_20260316_010216680_HDR.jpg,Spadina Ave,confirmed
IMG_20260316_010233874_HDR.jpg,332 Spadina Ave (Ajisen Ramen),confirmed
IMG_20260316_010302014_HDR.jpg,Spadina Ave,confirmed
IMG_20260316_010333819_HDR.jpg,302 Spadina Ave (UCanada Gifts/Sunway Bldg),confirmed
IMG_20260316_010346116_HDR.jpg,Spadina Ave (Space for Lease),confirmed
IMG_20260316_010547425_HDR.jpg,530 Dundas St W area,confirmed
IMG_20260316_010555595_HDR.jpg,"168 (KL Kitchen area), Dundas/Spadina",confirmed
IMG_20260316_010604732_HDR.jpg,"168 (KL Kitchen), Dundas/Spadina",confirmed
IMG_20260316_012326424_HDR.jpg,151/153 Dundas St W area,confirmed
IMG_20260316_012415833_HDR.jpg,155/155A Dundas St W area,confirmed
IMG_20260316_012422753_HDR.jpg,"155A, Dundas St W",confirmed
IMG_20260316_012552976_HDR.jpg,"156 (dragon neon), Dundas St W",confirmed
IMG_20260316_012558320_HDR.jpg,"156 (dragon neon), Dundas St W",confirmed
IMG_20260316_012613273_HDR.jpg,158 Augusta Ave (Midnight Arcade),confirmed
IMG_20260316_012635436_HDR.jpg,Dundas St W / Chinatown,confirmed
IMG_20260316_012821219_HDR.jpg,Bellevue Square Park,confirmed
IMG_20260316_013151975_HDR.jpg,"Carlos House of Spice, Augusta Ave",confirmed
IMG_20260316_013236970_HDR.jpg,168 Augusta Ave (KL Kitchen sign),confirmed
IMG_20260316_013301270_HDR.jpg,"Augusta Ave, Chinatown area",confirmed
IMG_20260316_013321161_HDR.jpg,229 Augusta Ave (Augusta Coffee Bar) - side on Baldwin St,confirmed
IMG_20260316_013351889_HDR.jpg,229 Augusta Ave (Augusta Coffee Bar) - side on Baldwin St,confirmed
IMG_20260316_013406526_HDR.jpg,Augusta Ave / Baldwin St,confirmed
IMG_20260316_013415402_HDR.jpg,Augusta Ave / Baldwin St,confirmed
IMG_20260316_013445973_HDR.jpg,Littlehayes Lane,confirmed
IMG_20260316_013457816_HDR.jpg,Littlehayes Lane,confirmed
IMG_20260316_013542505_HDR.jpg,Baldwin St,confirmed
IMG_20260316_013559363_HDR.jpg,Baldwin St,confirmed
IMG_20260316_013602561_HDR.jpg,Baldwin St,confirmed
IMG_20260316_013623570_HDR.jpg,Baldwin St,confirmed
IMG_20260316_013903754_HDR.jpg,"2076 (skeleton mural), Augusta Ave alley",confirmed
IMG_20260316_013925832_HDR.jpg,206 Augusta Ave,confirmed
IMG_20260316_013941137_HDR.jpg,Augusta Ave / Baldwin St,confirmed
IMG_20260316_014000844_HDR.jpg,214 Augusta Ave,confirmed
IMG_20260316_014008345_HDR.jpg,245 Augusta Ave,confirmed
IMG_20260316_014025028_HDR.jpg,247 Augusta Ave (Perola's Supermarket),confirmed
IMG_20260316_014037880_HDR.jpg,238 Augusta Ave (Segovia) / 220 (Harry David),confirmed
IMG_20260316_014050653_HDR.jpg,214 Augusta Ave (Shoney's Used Clothing),confirmed
IMG_20260316_014114129_HDR.jpg,224 Augusta Ave (Tapestry/Cafe Marallo),confirmed
IMG_20260316_014133054_HDR.jpg,226 Augusta Ave (Daniel Safety Workwear),confirmed
IMG_20260316_014155501_HDR.jpg,230 Augusta Ave (FILM CAFE),confirmed
IMG_20260316_014204678_HDR.jpg,230 Augusta Ave (Film Cafe area),confirmed
IMG_20260316_014215169_HDR.jpg,255 Augusta Ave (Kensington Kitchen),confirmed
IMG_20260316_014242335_HDR.jpg,Augusta Ave255 Augusta Ave (Kensington Kitchen),confirmed
IMG_20260316_014257766_HDR.jpg,255 Augusta Ave (Kensington Kitchen),confirmed
