line_number,filename,current_label,suggested_label,confidence
1307,IMG_20260320_162434280_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (graffiti fence and alley entrance),medium
1311,IMG_20260320_162505275_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (graffiti alley with garages),medium
1312,IMG_20260320_162519470_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (alley with graffiti garages and white SUV),medium
1313,IMG_20260320_162527270_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (rear yard with debris and graffiti garage),medium
1314,IMG_20260320_162533368_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (graffiti garages at alley intersection),medium
1315,IMG_20260320_162550765_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (graffiti garage corner view),medium
1316,IMG_20260320_162600640_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (alley looking south with graffiti walls),medium
1317,IMG_20260320_162612388.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (video surveillance sign on brick wall),medium
1318,IMG_20260320_162615887_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (alley with brick walls and blue graffiti garage),medium
1319,IMG_20260320_162618438_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (same alley view rotated),medium
1320,IMG_20260320_162633301_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (brick building at alley corner),medium
1321,IMG_20260320_162644005_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (graffiti garage doors - blue and black/white),medium
1322,IMG_20260320_162647403_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (same graffiti garage doors duplicate),medium
1323,IMG_20260320_162701390_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (brick building side wall),medium
1324,IMG_20260320_162705196_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (alley with graffiti garages looking south),medium
1325,IMG_20260320_162709445_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (brick garage and graffiti with residential backs),medium
1326,IMG_20260320_162718244_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (garage with purple graffiti and new dark grey building),medium
1327,IMG_20260320_162729254_HDR.jpg,"Toronto Western Hospital area, Bathurst St",~Hickory St rear (new dark grey 2-storey building from lane),medium
1328,IMG_20260320_162737127_HDR.jpg,"Toronto Western Hospital area, Bathurst St",~Hickory St rear (boarded-up building next to dark grey new build),medium
1329,IMG_20260320_162742805_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (alley view with graffiti garage and grey building),medium
1330,IMG_20260320_162751535_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (parking area with white car),medium
1331,IMG_20260320_162759175_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (rear of red brick 2-storey house with graffiti),medium
1332,IMG_20260320_162813394_HDR.jpg,"Toronto Western Hospital area, Bathurst St",~Hickory St rear (new dark grey 2-storey building front detail),medium
1333,IMG_20260320_162819989_HDR.jpg,"Toronto Western Hospital area, Bathurst St",~Hickory St rear (new dark grey 2-storey building with yellow bollard),medium
1334,IMG_20260320_162831038_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (P No Parking sign; new dark row houses),high
1335,IMG_20260320_162834701_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (garages and cars looking west),medium
1336,IMG_20260320_162849544_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (graffiti garages with condo tower in background),medium
1337,IMG_20260320_162858498_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (new brick building and graffiti garages),medium
1338,IMG_20260320_162905398_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (alley with garages and Neighbourhood Watch sign),medium
1339,IMG_20260320_162933651_HDR.jpg,"Toronto Western Hospital area, Bathurst St",Lane North Dundas West Hickory (garages and parked car),medium
1340,IMG_20260320_162943033_HDR.jpg,"Toronto Western Hospital area, Bathurst St",~14 Hickory St (red brick semi-detached pair from street),medium
1341,IMG_20260320_162950159_HDR.jpg,"Toronto Western Hospital area, Bathurst St",~14 Hickory St (closer view of red brick semi with white door),medium
1342,IMG_20260320_162957940_HDR.jpg,"Toronto Western Hospital area, Bathurst St",~12 Hickory St (brick semi-detached with green bin),medium
1343,IMG_20260320_163003718_HDR.jpg,"Toronto Western Hospital area, Bathurst St",~10 Hickory St (dark brick house),medium
1347,IMG_20260320_163038732_HDR.jpg,"Toronto Western Hospital area, Bathurst St",~Hickory St / Dundas St W (Service Bays auto shop with Maximum 30 sign),high
1545,IMG_20260320_172453271_HDR.jpg,Toronto Western Hospital (new building),Bathurst St construction site (UNITED crane banner visible),medium
